m;type;squareMeters;rooms;floor;floorCount;buildYear;latitude;longitude;centreDistance;poiCount;schoolDistance;clinicDistance;postOfficeDistance;kindergartenDistance;restaurantDistance;collegeDistance;pharmacyDistance;ownership;buildingMaterial;condition;hasParkingSpace;hasBalcony;hasElevator;hasSecurity;hasStorageRoom;price
warszawa;apartmentBuilding;85.0;3.0;3.0;5.0;2009.0;52.259798;21.0613116;05.lut;14.0;0.205;0.282;0.844;0.413;0.91;0.335;0.259;condominium;brick;;yes;no;yes;no;no;1020000
warszawa;apartmentBuilding;58.0;3.0;1.0;4.0;2021.0;52.1933846;20.9417036;maj.99;0.0;0.923;1.612;0.706;0.601;0.644;2.931;0.62;condominium;brick;premium;yes;yes;yes;no;no;880000
warszawa;blockOfFlats;104.4;4.0;3.0;3.0;1995.0;52.1859;21.0599;cze.38;24.0;0.062;1.073;0.177;0.204;0.173;3.896;0.067;cooperative;brick;;yes;no;no;no;yes;1100000
warszawa;apartmentBuilding;68.0;3.0;3.0;7.0;2002.0;52.27664;20.98987;05.sie;2.0;0.369;0.796;0.747;0.503;0.326;0.793;0.638;condominium;brick;;no;yes;yes;yes;no;1650000
warszawa;;108.5;4.0;5.0;6.0;2006.0;52.1948223;20.8589812;paü.67;6.0;0.201;mar.82;0.303;0.374;0.284;4.351;0.675;condominium;concreteSlab;;no;yes;yes;no;no;1200000
warszawa;blockOfFlats;25.0;1.0;1.0;9.0;;52.24766185;20.98696974;02.sty;36.0;0.206;0.397;0.095;0.117;0.074;0.467;0.143;cooperative;;low;no;no;yes;no;yes;499000
warszawa;blockOfFlats;86.5;4.0;6.0;6.0;1998.0;52.24959785;20.95509028;mar.85;7.0;0.17;0.255;0.293;0.369;0.553;1.089;0.278;cooperative;brick;premium;yes;no;yes;no;no;1908000
warszawa;blockOfFlats;50.94;3.0;9.0;10.0;1972.0;52.2714;20.936;cze.37;25.0;0.185;0.461;0.351;0.121;0.192;0.701;0.087;condominium;concreteSlab;;no;yes;yes;no;no;730000
warszawa;blockOfFlats;51.1;3.0;1.0;10.0;1972.0;52.2738;20.9384;cze.45;31.0;0.087;0.207;0.082;0.212;0.099;0.399;0.087;condominium;concreteSlab;;no;yes;yes;no;no;730000
warszawa;blockOfFlats;51.2;3.0;2.0;10.0;1972.0;52.2731;20.9365;cze.48;32.0;0.143;0.269;0.164;0.073;0.142;0.512;0.148;cooperative;concreteSlab;;no;yes;yes;no;no;730000
warszawa;tenement;79.38;3.0;5.0;5.0;1930.0;52.22418486;21.02166783;sty.49;68.0;0.238;0.345;0.439;0.271;0.063;0.592;0.329;condominium;brick;;no;yes;no;no;yes;2222640
warszawa;tenement;28.22;2.0;3.0;6.0;1930.0;52.22425655;21.0218629;01.maj;64.0;0.252;0.36;0.426;0.286;0.072;0.606;0.318;condominium;brick;;no;no;no;no;yes;790160
warszawa;tenement;43.69;3.0;;4.0;1930.0;52.22454707;21.02141716;sty.45;71.0;0.231;0.348;0.457;0.264;0.038;0.579;0.296;condominium;brick;;no;no;no;no;yes;1135940
warszawa;apartmentBuilding;90.62;4.0;3.0;4.0;2023.0;52.12061;21.05631;gru.87;0.0;0.896;1.497;1.041;0.865;0.955;2.299;1.156;condominium;brick;;yes;yes;yes;no;no;1766500
warszawa;;91.4;3.0;;;2011.0;52.18366;21.07384;lip.18;8.0;0.486;1.828;0.806;0.429;0.233;3.963;0.931;condominium;;;no;no;;no;no;1800000
warszawa;apartmentBuilding;50.86;3.0;2.0;2.0;2022.0;52.35019;21.01382;13.19;0.0;1.753;4.329;1.116;1.379;1.141;;1.732;condominium;brick;;yes;yes;yes;no;no;559460
warszawa;apartmentBuilding;33.0;2.0;2.0;8.0;2022.0;52.1833264;21.007074;maj.39;21.0;0.216;0.237;0.249;0.387;0.189;1.021;0.304;condominium;brick;;yes;no;yes;no;no;792000
warszawa;;55.54;2.0;6.0;6.0;1950.0;52.22107;21.01757;sty.52;98.0;0.039;0.21;0.4;0.154;0.056;0.428;0.074;condominium;;;no;no;yes;no;no;1060000
warszawa;tenement;85.7;3.0;;4.0;1926.0;52.26311;20.98994;mar.61;39.0;0.2;0.136;0.227;0.155;0.085;0.228;0.23;condominium;brick;;no;no;no;no;yes;2095000
warszawa;apartmentBuilding;150.0;6.0;4.0;5.0;2000.0;52.1992577;21.0126829;mar.66;28.0;0.174;0.381;0.077;0.13;0.092;0.984;0.118;condominium;brick;;no;yes;yes;no;no;3130000
warszawa;blockOfFlats;29.0;2.0;2.0;10.0;;52.2245401;21.0311595;02.kwi;26.0;0.143;0.978;0.209;0.261;0.156;1.054;0.316;cooperative;;premium;no;no;yes;no;no;729000
warszawa;tenement;46.0;2.0;;;1954.0;52.263893;20.9870859;mar.75;33.0;0.169;0.203;0.319;0.109;0.251;0.27;0.313;condominium;brick;;no;no;no;no;yes;920000
warszawa;tenement;81.54;3.0;1.0;3.0;1937.0;52.2464098;21.0626602;kwi.34;23.0;0.158;0.077;0.065;0.122;0.214;0.467;0.147;condominium;brick;low;no;no;no;no;yes;1280000
warszawa;;55.42;2.0;;7.0;2004.0;52.19884;20.97613;04.lis;21.0;0.373;0.108;0.236;0.185;0.128;1.547;0.179;condominium;;;no;no;no;no;no;745000
warszawa;blockOfFlats;55.62;3.0;1.0;10.0;1974.0;52.1927776;20.9753144;kwi.74;6.0;0.319;0.607;0.458;0.101;0.532;1.912;0.51;condominium;concreteSlab;;no;yes;yes;no;no;800000
warszawa;tenement;87.0;4.0;1.0;5.0;1934.0;52.23043;21.01558;0.83;125.0;0.137;0.182;0.394;0.115;0.063;0.136;0.045;condominium;brick;;no;yes;no;no;no;2262000
warszawa;;93.0;3.0;5.0;10.0;2005.0;52.25449863;20.98577499;lut.81;42.0;0.27;0.244;0.238;0.118;0.039;0.295;0.157;condominium;;;no;yes;yes;no;no;2300000
warszawa;apartmentBuilding;80.0;3.0;2.0;4.0;2010.0;52.19790794;20.92822115;cze.36;5.0;0.526;1.544;1.028;0.318;0.285;3.229;0.566;condominium;brick;;yes;yes;yes;no;no;1850000
warszawa;;60.0;3.0;5.0;6.0;2020.0;52.2343;21.1225;08.lis;8.0;0.551;1.377;0.722;0.386;0.221;1.119;0.206;condominium;;;no;yes;no;no;no;729000
warszawa;blockOfFlats;56.0;3.0;13.0;15.0;1981.0;52.277;20.9194;lip.63;12.0;0.549;1.218;0.247;0.074;0.226;sty.37;0.195;condominium;;;no;yes;yes;no;yes;725000
warszawa;apartmentBuilding;64.0;2.0;;3.0;2018.0;52.25562;20.94199;kwi.96;2.0;0.931;1.155;1.153;0.046;0.864;1.092;0.598;condominium;brick;;no;no;yes;yes;no;1500000
warszawa;tenement;99.6;3.0;;4.0;1928.0;52.26371875;20.99281311;mar.63;37.0;0.19;0.335;0.163;0.143;0.146;0.223;0.175;cooperative;brick;premium;no;no;no;no;yes;2400000
warszawa;apartmentBuilding;119.0;5.0;1.0;5.0;1998.0;52.2532306;20.98704529;lut.64;60.0;0.134;0.268;0.073;0.181;0.08;0.144;0.065;cooperative;brick;;no;yes;yes;no;yes;1800000
warszawa;blockOfFlats;67.0;2.0;5.0;22.0;;52.23335;20.98716;sty.13;66.0;0.139;0.214;0.338;0.17;0.009;01.lip;0.088;condominium;brick;;no;no;yes;no;no;1385000
warszawa;apartmentBuilding;120.0;4.0;7.0;8.0;2004.0;52.17497;21.048;7.0;11.0;0.255;0.498;0.855;0.459;0.234;2.753;0.168;condominium;brick;;yes;yes;yes;no;no;1800000
warszawa;blockOfFlats;64.0;3.0;2.0;10.0;1980.0;52.20240024;21.05230069;kwi.65;8.0;0.409;0.495;0.53;0.162;0.336;2.585;0.285;cooperative;;low;yes;yes;yes;no;yes;749000
warszawa;blockOfFlats;80.1;4.0;;11.0;1960.0;52.26800156;20.97299957;kwi.54;20.0;0.304;0.292;0.656;0.172;0.247;0.633;0.245;cooperative;;;no;no;yes;no;no;1220000
warszawa;blockOfFlats;64.2;3.0;2.0;10.0;1973.0;52.20211535;21.05084159;kwi.61;10.0;0.306;0.393;0.578;0.142;0.233;2.496;0.191;cooperative;concreteSlab;low;yes;yes;yes;no;yes;739000
warszawa;apartmentBuilding;112.91;5.0;7.0;8.0;2023.0;52.2334;20.9572;mar.16;16.0;0.325;0.252;0.628;0.233;0.235;1.124;0.256;condominium;brick;;yes;yes;yes;no;no;2384000
warszawa;;122.0;5.0;2.0;2.0;2008.0;52.170959;21.198485;14.wrz;5.0;0.318;1.349;sty.45;0.805;0.187;2.595;0.327;condominium;;;no;yes;no;no;no;1690000
warszawa;;113.53;5.0;12.0;13.0;1980.0;52.19348;21.06741;06.sie;4.0;0.468;1.582;0.332;0.308;0.337;3.888;0.562;condominium;;;no;yes;no;no;yes;1350000
warszawa;;51.0;2.0;8.0;8.0;;52.2055496;21.0324754;mar.51;19.0;0.309;0.276;0.497;0.191;0.055;1.189;0.249;condominium;;;no;no;;no;no;1195000
warszawa;apartmentBuilding;62.13;3.0;3.0;4.0;2012.0;52.16052;21.06451;sie.94;10.0;0.203;0.784;0.418;0.128;0.502;1.373;0.502;condominium;brick;;no;yes;yes;no;no;1330000
warszawa;apartmentBuilding;64.0;3.0;12.0;13.0;2004.0;52.1885;21.0452;maj.58;8.0;0.637;0.2;0.511;0.416;0.208;2.883;0.315;condominium;brick;;no;yes;yes;yes;no;960000
warszawa;blockOfFlats;70.0;3.0;4.0;4.0;;52.2837;21.0809;lip.82;12.0;0.469;1.887;0.271;0.193;0.424;0.465;0.566;condominium;brick;;yes;yes;yes;yes;yes;845000
warszawa;;135.0;4.0;2.0;9.0;2007.0;52.1810995;21.0264653;maj.84;18.0;0.334;0.116;0.492;0.562;0.107;2.003;0.024;condominium;concreteSlab;premium;yes;yes;yes;no;no;2000000
warszawa;apartmentBuilding;126.33;6.0;3.0;7.0;1997.0;52.20083;21.03896;04.lut;23.0;0.086;0.395;0.204;0.335;0.184;1.786;0.206;condominium;brick;;yes;yes;yes;no;no;2463435
warszawa;blockOfFlats;120.0;4.0;4.0;5.0;;52.245;20.9774;lut.31;17.0;0.144;0.48;0.452;0.376;0.278;0.606;0.232;condominium;;;no;yes;no;no;no;2150000
warszawa;blockOfFlats;63.4;4.0;4.0;4.0;1989.0;52.1536;21.0464;wrz.16;20.0;0.116;0.444;0.359;0.117;0.223;0.573;0.37;cooperative;concreteSlab;;no;no;no;no;yes;928000
warszawa;blockOfFlats;51.0;3.0;9.0;10.0;1974.0;52.2002706;21.021509;03.lip;36.0;0.151;0.304;0.535;0.299;0.125;0.947;0.186;cooperative;;;no;yes;yes;no;no;899000
warszawa;apartmentBuilding;64.27;3.0;;7.0;2021.0;52.2343;21.1025;cze.74;22.0;0.306;0.303;0.616;0.212;0.303;0.846;0.357;condominium;brick;;yes;no;yes;no;no;884900
warszawa;apartmentBuilding;105.0;5.0;2.0;4.0;2000.0;52.23065;20.99234;0.77;56.0;0.212;0.104;0.147;0.213;0.067;sty.15;0.197;condominium;brick;;yes;yes;yes;no;no;1785000
warszawa;;95.73;3.0;4.0;4.0;1952.0;52.19845381;21.01753235;mar.82;31.0;0.182;0.041;0.417;0.213;0.248;1.064;0.374;cooperative;brick;;no;no;;no;no;1500000
warszawa;apartmentBuilding;123.0;5.0;10.0;10.0;1997.0;52.2325;20.9871;01.gru;66.0;0.068;0.136;0.274;0.104;0.088;1.156;0.008;condominium;brick;;yes;yes;yes;no;no;2850000
warszawa;;51.75;2.0;4.0;6.0;1958.0;52.2596;21.0453;kwi.21;27.0;0.051;0.446;0.218;0.118;0.227;0.628;0.032;condominium;;;no;no;yes;no;no;574000
warszawa;;42.0;2.0;6.0;6.0;1958.0;52.2596;21.0453;kwi.21;27.0;0.051;0.446;0.218;0.118;0.227;0.628;0.032;condominium;;;no;no;yes;no;no;477000
warszawa;;64.7;2.0;1.0;4.0;2002.0;52.1851131;21.0228179;maj.35;22.0;0.294;0.398;0.068;0.188;0.167;1.545;0.259;condominium;brick;premium;yes;no;yes;no;yes;1100000
warszawa;apartmentBuilding;134.0;5.0;5.0;8.0;1993.0;52.2323351;20.9870983;01.gru;65.0;0.061;0.124;0.263;0.098;0.106;1.173;0.026;condominium;brick;;yes;yes;yes;no;no;1850000
warszawa;blockOfFlats;58.3;2.0;;10.0;1980.0;52.22081;20.89981;lip.17;12.0;0.31;0.222;0.302;0.228;0.344;mar.13;0.341;condominium;;low;no;yes;yes;no;yes;664000
warszawa;blockOfFlats;113.8;4.0;10.0;10.0;1987.0;52.1414672;21.0526035;paü.58;33.0;0.326;0.26;0.254;0.312;0.141;0.932;0.257;condominium;concreteSlab;premium;yes;yes;yes;no;yes;1479400
warszawa;tenement;105.0;4.0;;3.0;1949.0;52.2451509;21.0180455;sty.79;44.0;0.047;0.918;0.457;0.073;0.188;0.048;0.109;condominium;brick;;yes;no;no;no;no;1200000
warszawa;tenement;65.0;3.0;1.0;6.0;1939.0;52.2419712;20.9945399;01.mar;63.0;0.092;0.214;0.411;0.164;0.097;0.013;0.087;condominium;brick;;no;yes;yes;no;yes;1100000
warszawa;apartmentBuilding;149.2;5.0;1.0;2.0;2001.0;52.171;21.11056;wrz.94;4.0;1.602;3.814;0.623;0.35;0.249;4.422;0.537;condominium;brick;low;yes;yes;no;no;no;1800000
warszawa;tenement;65.35;3.0;1.0;6.0;1939.0;52.24139911;20.99565006;01.lut;62.0;0.029;0.199;0.457;0.17;0.03;0.099;0.105;condominium;brick;premium;no;yes;yes;no;no;1500000
warszawa;tenement;77.71;4.0;3.0;3.0;1950.0;52.24511;21.01664;sty.74;42.0;0.137;0.827;0.479;0.143;0.154;0.139;0.111;condominium;brick;;no;no;no;no;no;1200000
warszawa;blockOfFlats;95.37;4.0;1.0;5.0;1955.0;52.2184;21.01844;sty.79;54.0;0.152;0.14;0.124;0.048;0.052;0.555;0.093;condominium;;;no;no;yes;no;yes;1900000
warszawa;tenement;65.34;3.0;1.0;6.0;1938.0;52.2444366;21.0010234;sty.43;39.0;0.34;0.307;0.273;0.139;0.068;0.226;0.164;condominium;brick;;no;yes;yes;no;no;1200000
warszawa;blockOfFlats;80.0;3.0;3.0;4.0;2009.0;52.14288173;21.05081125;paü.39;36.0;0.365;0.393;0.338;0.34;0.162;0.755;0.256;condominium;brick;premium;yes;yes;yes;no;no;1500000
warszawa;tenement;32.9;1.0;2.0;4.0;1936.0;52.245681;21.0734669;05.sty;26.0;0.209;0.756;0.452;0.346;0.099;0.26;0.212;condominium;brick;premium;yes;yes;no;no;yes;499000
warszawa;tenement;70.0;2.0;4.0;5.0;1950.0;52.2498345;21.0115081;02.wrz;79.0;0.219;0.538;0.075;0.524;0.019;0.227;0.066;condominium;brick;premium;no;no;yes;no;no;910000
warszawa;tenement;67.0;2.0;4.0;5.0;1956.0;52.2380828;20.9785615;sty.84;37.0;0.18;0.348;0.303;0.113;0.111;sty.16;0.059;condominium;brick;premium;no;no;yes;no;yes;1005000
warszawa;;138.0;5.0;14.0;14.0;2000.0;52.22175308;20.98174095;sty.85;32.0;0.107;0.219;0.258;0.448;0.1;1.125;0.119;condominium;brick;premium;yes;yes;yes;no;no;1600000
warszawa;blockOfFlats;90.0;3.0;11.0;11.0;1994.0;52.268311;20.968535;kwi.72;15.0;0.199;0.488;0.879;0.302;0.427;0.382;0.332;cooperative;;;no;no;yes;no;yes;1560000
warszawa;;47.0;2.0;;4.0;1999.0;52.2357381;20.9141332;06.lis;15.0;0.222;0.189;0.275;0.181;0.278;2.107;0.22;condominium;;;no;no;;no;no;660000
warszawa;;43.0;2.0;;2.0;1935.0;52.1955;21.0129;04.sie;32.0;0.355;0.487;0.201;0.092;0.114;0.746;0.14;condominium;brick;;no;no;no;no;no;800000
bydgoszcz;blockOfFlats;72.21;4.0;;4.0;;53.1120856;17.9899445;sty.32;9.0;0.18;0.581;0.464;0.177;0.32;1.183;0.319;condominium;concreteSlab;;no;yes;no;no;yes;445000
bydgoszcz;apartmentBuilding;49.0;2.0;3.0;4.0;2008.0;53.1197661447121;18.0182217402004;sty.19;6.0;0.532;0.773;0.763;0.786;0.083;0.321;0.448;condominium;brick;premium;yes;yes;yes;yes;yes;455000
bydgoszcz;tenement;90.0;3.0;;3.0;;53.126;18.0079;0.65;54.0;0.111;0.205;0.351;0.405;0.058;0.622;0.205;condominium;brick;;yes;no;no;no;yes;580000
bydgoszcz;blockOfFlats;53.0;3.0;3.0;4.0;;53.1249837;18.0497523;mar.29;21.0;0.4;0.417;0.299;0.172;0.08;0.861;0.155;condominium;;low;no;yes;no;no;yes;429000
bydgoszcz;blockOfFlats;50.15;2.0;2.0;2.0;2010.0;53.14439;17.9583;mar.77;3.0;0.346;1.001;0.421;0.594;1.485;1.175;0.389;condominium;brick;;no;yes;no;yes;yes;415000
bydgoszcz;blockOfFlats;47.8;3.0;4.0;11.0;1970.0;53.1321;17.9719;lut.23;7.0;0.362;0.684;0.874;0.735;0.182;0.681;0.417;condominium;concreteSlab;;no;yes;yes;no;yes;295000
bydgoszcz;;45.89;2.0;;5.0;;53.1174;18.0064;0.64;19.0;0.216;0.576;0.615;0.226;0.247;0.331;0.329;condominium;;;no;no;yes;no;no;397000
bydgoszcz;blockOfFlats;49.7;2.0;2.0;3.0;1950.0;53.1058;18.0549;04.kwi;14.0;0.213;0.311;0.451;0.156;0.407;1.661;0.279;condominium;brick;;yes;no;no;no;yes;315000
bydgoszcz;;58.3;3.0;1.0;3.0;2000.0;53.1235;18.0084;0.54;54.0;0.176;0.328;0.129;0.353;0.193;0.351;0.388;condominium;;;no;yes;no;no;no;435000
bydgoszcz;blockOfFlats;53.0;3.0;6.0;10.0;;53.1081;18.0339;02.lip;17.0;0.318;0.902;0.991;0.216;0.064;0.904;0.146;condominium;;low;no;yes;yes;no;yes;318000
bydgoszcz;;59.44;3.0;;3.0;2005.0;53.1120856;17.9899445;sty.32;9.0;0.18;0.581;0.464;0.177;0.32;1.183;0.319;condominium;brick;;yes;yes;no;no;yes;495000
bydgoszcz;blockOfFlats;49.0;2.0;;4.0;;53.1129266;17.9756302;sty.96;7.0;0.056;1.098;0.448;0.298;0.665;0.985;0.164;condominium;;;no;yes;no;no;yes;355000
bydgoszcz;blockOfFlats;47.0;3.0;;4.0;;53.1159208;17.9563961;03.kwi;9.0;0.378;2.273;0.605;0.117;0.088;0.759;0.428;condominium;;low;no;yes;no;no;yes;265000
bydgoszcz;blockOfFlats;49.0;3.0;;4.0;;53.1120856;17.9899445;sty.32;9.0;0.18;0.581;0.464;0.177;0.32;1.183;0.319;condominium;;;no;no;no;no;yes;299000
bydgoszcz;blockOfFlats;37.2;2.0;9.0;10.0;;53.1212;17.9925;0.56;29.0;0.301;0.455;0.801;0.313;0.123;0.268;0.3;condominium;concreteSlab;;no;yes;yes;no;yes;279000
bydgoszcz;blockOfFlats;107.0;4.0;3.0;3.0;2008.0;53.1234804;18.0084378;0.54;54.0;0.179;0.329;0.131;0.353;0.191;0.35;0.389;condominium;brick;;no;yes;no;no;yes;749000
bydgoszcz;blockOfFlats;56.0;3.0;;9.0;;53.112652;18.021119;sty.71;6.0;0.558;0.43;0.524;0.039;0.583;0.848;0.242;condominium;;;no;yes;yes;no;yes;375000
bydgoszcz;;33.36;1.0;3.0;3.0;2008.0;53.0960166;18.0250245;mar.31;0.0;0.9;2.097;0.991;1.118;0.984;0.618;0.784;condominium;brick;;no;yes;yes;no;no;305000
bydgoszcz;blockOfFlats;39.47;2.0;3.0;3.0;2023.0;53.11398385;17.99044447;sty.13;9.0;0.383;0.369;0.476;0.159;0.52;0.974;0.228;condominium;brick;;no;no;yes;no;no;380886
bydgoszcz;blockOfFlats;36.0;2.0;1.0;4.0;;53.1159208;17.9563961;03.kwi;9.0;0.378;2.273;0.605;0.117;0.088;0.759;0.428;condominium;;low;no;yes;no;no;yes;239000
bydgoszcz;tenement;68.0;2.0;;2.0;;53.126;18.0079;0.65;54.0;0.111;0.205;0.351;0.405;0.058;0.622;0.205;condominium;brick;;no;no;no;no;yes;375000
bydgoszcz;;35.0;2.0;6.0;6.0;;53.1159208;17.9563961;03.kwi;9.0;0.378;2.273;0.605;0.117;0.088;0.759;0.428;condominium;;;no;yes;yes;no;yes;225000
bydgoszcz;blockOfFlats;38.0;2.0;1.0;1.0;;53.1058044;18.0548717;04.kwi;14.0;0.214;0.313;0.449;0.157;0.406;sty.66;0.277;condominium;;low;no;yes;no;no;yes;245000
bydgoszcz;;53.77;3.0;2.0;3.0;2022.0;53.126;18.0079;0.65;54.0;0.111;0.205;0.351;0.405;0.058;0.622;0.205;condominium;;;yes;yes;yes;no;no;387144
bydgoszcz;;53.0;3.0;1.0;1.0;;53.1081;18.0339;02.lip;17.0;0.318;0.902;0.991;0.216;0.064;0.904;0.146;condominium;;;no;yes;no;no;no;309000
bydgoszcz;apartmentBuilding;68.0;3.0;1.0;4.0;;53.126;18.0079;0.65;54.0;0.111;0.205;0.351;0.405;0.058;0.622;0.205;condominium;brick;;yes;yes;yes;no;no;620000
bydgoszcz;blockOfFlats;72.98;3.0;2.0;3.0;2013.0;53.1398539;18.0257721;lut.59;17.0;0.143;0.326;0.182;0.333;0.168;1.516;0.166;condominium;;;yes;yes;yes;no;yes;615000
bydgoszcz;blockOfFlats;47.6;3.0;3.0;11.0;;53.1249837;18.0497523;mar.29;21.0;0.4;0.417;0.299;0.172;0.08;0.861;0.155;condominium;concreteSlab;low;no;yes;yes;no;yes;299000
bydgoszcz;blockOfFlats;28.0;1.0;2.0;4.0;1970.0;53.1296;18.0294;02.wrz;13.0;0.546;0.98;0.235;0.137;0.012;1.034;0.018;condominium;;;yes;yes;no;no;yes;239000
bydgoszcz;blockOfFlats;38.0;2.0;7.0;7.0;;53.1249837;18.0497523;mar.29;21.0;0.4;0.417;0.299;0.172;0.08;0.861;0.155;condominium;;;no;yes;yes;no;yes;255000
bydgoszcz;;32.0;1.0;;10.0;;53.1159208;17.9563961;03.kwi;9.0;0.378;2.273;0.605;0.117;0.088;0.759;0.428;condominium;;;no;yes;yes;no;no;225000
bydgoszcz;blockOfFlats;47.0;3.0;;4.0;;53.1159208;17.9563961;03.kwi;9.0;0.378;2.273;0.605;0.117;0.088;0.759;0.428;condominium;;low;no;yes;no;no;no;289000
bydgoszcz;blockOfFlats;36.0;2.0;2.0;10.0;;53.1234804;18.0084378;0.54;54.0;0.179;0.329;0.131;0.353;0.191;0.35;0.389;condominium;;;no;yes;yes;no;yes;249000
bydgoszcz;tenement;31.34;1.0;2.0;2.0;1950.0;53.10238;18.04022;mar.42;9.0;0.337;1.306;0.48;0.194;0.535;0.619;0.25;condominium;brick;;no;no;no;no;yes;199000
bydgoszcz;tenement;32.03;1.0;4.0;4.0;1886.0;53.13007;17.99632;0.94;28.0;0.24;0.994;0.212;0.311;0.024;0.272;0.175;condominium;brick;;no;no;;no;no;209000
bydgoszcz;tenement;31.maj;2.0;;2.0;;53.1344896;18.0018587;sty.39;18.0;0.146;0.612;0.422;0.15;0.274;0.199;0.439;condominium;brick;premium;no;no;no;no;no;270000
bydgoszcz;blockOfFlats;48.0;3.0;4.0;4.0;1980.0;53.1105043;18.0395483;lut.89;13.0;0.104;1.001;0.701;0.366;0.373;0.712;0.148;condominium;;premium;no;no;;no;no;409000
bydgoszcz;blockOfFlats;90.0;5.0;1.0;4.0;2019.0;53.1230432;17.9797525;sty.41;9.0;0.343;0.954;0.336;0.437;0.376;0.581;0.297;condominium;;premium;yes;yes;yes;no;no;699000
bydgoszcz;blockOfFlats;32.0;1.0;3.0;3.0;;53.1058044;18.0548717;04.kwi;14.0;0.214;0.313;0.449;0.157;0.406;sty.66;0.277;condominium;brick;;no;no;no;no;yes;215000
bydgoszcz;blockOfFlats;50.15;2.0;2.0;2.0;2010.0;53.14439;17.9583;mar.77;3.0;0.346;1.001;0.421;0.594;1.485;1.175;0.389;condominium;brick;;no;yes;no;yes;yes;415000
bydgoszcz;;37.32;2.0;;2.0;2019.0;53.1375111;18.0073975;sty.78;9.0;0.207;0.269;0.5;0.104;0.191;0.644;0.552;condominium;;;no;no;no;no;no;210000
bydgoszcz;;51.1;2.0;1.0;4.0;2023.0;53.126;18.0079;0.65;54.0;0.111;0.205;0.351;0.405;0.058;0.622;0.205;condominium;brick;;no;yes;yes;no;no;592760
bydgoszcz;tenement;137.66;4.0;1.0;3.0;1937.0;53.12216;17.99267;0.54;30.0;0.227;0.561;0.761;0.342;0.134;0.228;0.287;condominium;brick;;no;yes;no;no;yes;799000
bydgoszcz;tenement;51.6;2.0;;3.0;1930.0;53.1153;18.00939;0.94;14.0;0.364;0.446;0.332;0.244;0.077;0.433;0.11;condominium;brick;;no;no;no;no;yes;349000
bydgoszcz;blockOfFlats;30.0;1.0;1.0;4.0;;53.1129266;17.9756302;sty.96;7.0;0.056;1.098;0.448;0.298;0.665;0.985;0.164;condominium;brick;low;no;yes;no;no;yes;228000
bydgoszcz;tenement;25.lut;1.0;;4.0;1886.0;53.1314;17.99566;01.sty;28.0;0.095;1.078;0.115;0.211;0.129;0.344;0.142;condominium;brick;;no;no;;no;no;192500
bydgoszcz;tenement;25.36;1.0;;2.0;1960.0;53.13279;17.99945;01.lut;23.0;0.151;0.831;0.181;0.104;0.171;0.091;0.193;condominium;brick;;no;no;no;no;yes;189000
bydgoszcz;;68.44;3.0;1.0;2.0;2014.0;53.14113;18.01713;lut.39;6.0;0.429;0.71;0.492;0.63;0.423;1.228;0.294;condominium;brick;;no;yes;no;yes;no;539000
bydgoszcz;blockOfFlats;74.15;3.0;;7.0;2021.0;53.12927;18.04243;02.wrz;15.0;0.202;0.951;0.355;0.258;0.284;0.332;0.304;condominium;;;no;yes;yes;no;no;704425
bydgoszcz;tenement;34.8;2.0;3.0;3.0;1910.0;53.13152;17.99916;01.cze;26.0;0.235;0.867;0.14;0.227;0.03;0.232;0.064;condominium;brick;;no;no;no;no;no;295000
bydgoszcz;blockOfFlats;56.0;3.0;9.0;11.0;1980.0;53.12629;18.05487;mar.64;13.0;0.444;0.714;0.038;0.145;0.104;0.947;0.123;condominium;concreteSlab;;no;no;yes;no;no;359000
bydgoszcz;blockOfFlats;52.66;3.0;2.0;4.0;2015.0;53.10953;17.97905;02.sty;4.0;0.389;1.149;0.888;0.441;0.824;1.426;0.546;condominium;;;no;yes;yes;yes;no;560000
bydgoszcz;tenement;48.31;2.0;3.0;3.0;1906.0;53.13515;18.0005;sty.46;17.0;0.109;0.685;0.423;0.203;0.209;0.191;0.457;condominium;brick;;no;no;no;no;no;299000
bydgoszcz;blockOfFlats;47.0;3.0;6.0;10.0;;53.12618;18.04262;lut.83;14.0;0.16;0.641;0.36;0.24;0.098;0.659;0.14;condominium;concreteSlab;;no;no;yes;no;no;345000
bydgoszcz;blockOfFlats;35.0;2.0;1.0;4.0;;53.1159208;17.9563961;03.kwi;9.0;0.378;2.273;0.605;0.117;0.088;0.759;0.428;condominium;concreteSlab;;no;yes;no;no;yes;280000
bydgoszcz;blockOfFlats;37.0;2.0;7.0;10.0;;53.12872;18.02667;sty.88;15.0;0.34;1.057;0.356;0.262;0.215;1.236;0.109;condominium;concreteSlab;;no;no;yes;no;no;289000
bydgoszcz;blockOfFlats;32.0;2.0;;3.0;;53.14871;17.96832;mar.67;3.0;0.522;1.433;0.279;1.073;1.788;1.963;0.436;condominium;brick;;no;yes;no;yes;no;330000
bydgoszcz;blockOfFlats;40.83;2.0;2.0;2.0;1970.0;53.10622;18.05384;mar.95;17.0;0.253;0.386;0.368;0.138;0.346;sty.62;0.203;condominium;brick;;no;no;no;no;yes;359000
bydgoszcz;blockOfFlats;64.0;4.0;1.0;4.0;1980.0;53.11093;18.0467;03.mar;14.0;0.155;1.036;0.412;0.227;0.469;0.993;0.322;condominium;;;no;yes;no;no;yes;399000
